Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX	1
It took Mr owl 3 licks	1
Customer place i will call you.	1
Mm that time you dont like fun	1
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt	1
Yup having my lunch buffet now.. U eat already?	0
Huh so late... Fr dinner?	1
Hey so this sat are we going for the intro pilates only? Or the kickboxing too?	1
Morning only i can ok.	1
Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down	1
Pick you up bout 7.30ish? What time are  and that going?	1
From here after The performance award is calculated every two month.not for current one month period..	1
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.	1
You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.	1
Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.	1
Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..	1
FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop	1
Dear how is chechi. Did you talk to her	1
The hair cream has not been shipped.	0
None of that's happening til you get here though	1
"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"	1
Haha get used to driving to usf man, I know a lot of stoners	1
All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?	1
Hello! Good week? Fancy a drink or something later?	1
Headin towards busetop	1
Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com	1
Come by our room at some point so we can iron out the plan for this weekend	0
Cos i want it to be your thing	1
Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...	1
Bring home some Wendy =D	1
"100 dating service cal;l 09064012103 box334sk38ch"	1
Whatsup there. Dont u want to sleep	1
Alright i have a new goal now	0
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk	1
Alright, I'll head out in a few minutes, text me where to meet you	1
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p	1
Yes:)from last week itself i'm taking live call.	1
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p	1
Siva is in hostel aha:-.	1
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only	1
"Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me.."	1
Ok. She'll be ok. I guess	0
aathi..where are you dear..	0
Any pain on urination any thing else?	1
7 at esplanade.. Do ü mind giving me a lift cos i got no car today..	0
"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob"	1
At home watching tv lor.	1
Does she usually take fifteen fucking minutes to respond to a yes or no question	1
Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX	1
Booked ticket for pongal?	1
"You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th"	1
"The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?"	0
Ask g or iouri, I've told the story like ten times already	1
How long does applebees fucking take	1
Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.	1
But i have to. I like to have love and arrange.	0
Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.	1
"You were supposed to wake ME up &gt;:("	0
Oic... I saw him too but i tot he din c me... I found a group liao...	1
Sorry, I'll call later	1
HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX	1
Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?	1
Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm.	1
I wont get concentration dear you know you are my mind and everything :-)	1
LOL ... Have you made plans for new years?	1
10 min later k...	1
hanks lotsly!	1
Thanks for this hope you had a good day today	1
K:)k:)what are detail you want to transfer?acc no enough?	1
Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.	0
Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'	0
Si si. I think ill go make those oreo truffles.	1
LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.	1
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl	1
1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya	0
Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.	1
Where did u go? My phone is gonna die you have to stay in here	1
Great. Never been better. Each day gives even more reasons to thank God	1
UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available	1
Sorry, I'll call later ok bye	1
Ok i am on the way to railway	1
"great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)"	0
They don't put that stuff on the roads to keep it from getting slippery over there?	0
When are you going to ride your bike?	1
Yup, no need. I'll jus wait 4 e rain 2 stop.	1
There are many company. Tell me the language.	0
okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm	1
How long has it been since you screamed, princess?	0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."	1
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p	1
Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)	0
Ok I'm gonna head up to usf in like fifteen minutes	1
Love you aathi..love u lot..	1
Tension ah?what machi?any problem?	0
K, can I pick up another 8th when you're done?	1
When're you guys getting back? G said you were thinking about not staying for mcr	1
Almost there, see u in a sec	1
Yo carlos, a few friends are already asking me about you, you working at all this weekend?	1
Watching tv lor...	0
Thank you baby! I cant wait to taste the real thing...	1
You should change your fb to jaykwon thuglyfe falconerf	1
If we win its really no 1 side for long time.	1
FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com	1
Dear reached railway. What happen to you	1
Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2	1
I think i've fixed it can you send a test message?	1
Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card	1
Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!	1
Sorry,in meeting I'll call later	1
"What class of  &lt;#&gt;  reunion?"	1
Are you free now?can i call now?	0
Got meh... When?	1
Nope... Think i will go for it on monday... Sorry i replied so late	1
Some of them told accenture is not confirm. Is it true.	1
Kate jackson rec center before 7ish, right?	0
Dear i have reache room	1
Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.	1
When can ü come out?	1
Check with nuerologist.	1
Lolnice. I went from a fish to ..water.?	1
+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm	1
No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.	1
Maybe westshore or hyde park village, the place near my house?	1
You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|	1
What's the significance?	1
Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..	1
8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try	0
Prabha..i'm soryda..realy..frm heart i'm sory	1
Lol ok your forgiven :)	0
No..jst change tat only..	1
You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+	1
S:)no competition for him.	0
Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE	1
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz	1
That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.	1
Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now	1
But that's on ebay it might be less elsewhere.	0
Shall i come to get pickle	1
Were gonna go get some tacos	1
That's very rude, you on campus?	1
URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU	1
Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.	1
Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X	1
Yes! How is a pretty lady like you single?	1
You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750	1
Jay says that you're a double-faggot	1
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04	1
What Today-sunday..sunday is holiday..so no work..	1
Gudnite....tc...practice going on	1
I'll be late...	1
I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.	1
Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea	1
"Probably gonna be here for a while, see you later tonight &lt;)"	1
Or maybe my fat fingers just press all these buttons and it doesn't know what to do.	0
Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear	1
I am in tirupur da, once you started from office call me.	1
from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop	1
A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'	0
But am going to college pa. What to do. are else ill come there it self. Pa.	1
4 oclock at mine. Just to bash out a flat plan.	1
This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed	1
Then any special there?	1
I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin	1
Sorry that took so long, omw now	0
"Wait  &lt;#&gt;  min.."	1
Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.	1
Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck	1
Hurry up, I've been weed-deficient for like three days	1
Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo	1
Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know	1
I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book	1
O. Well uv causes mutations. Sunscreen is like essential thesedays	1
Having lunch:)you are not in online?why?	1
I know that my friend already told that.	1
Hi Princess! Thank you for the pics. You are very pretty. How are you?	1
Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..	1
Hi msg me:)i'm in office..	1
Thanx 4 e brownie it's v nice...	1
Geeeee ... I love you so much I can barely stand it	1
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm	1
Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...	0
Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?	1
Oooh bed ridden ey? What are YOU thinking of?	1
So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already	1
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!	1
WOT U WANNA DO THEN MISSY?	1
Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...	1
Do you know where my lab goggles went	1
Can you open the door?	1
Waiting for your call.	1
Nope i waiting in sch 4 daddy...	1
You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327	1
I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.	1
Ü wait 4 me in sch i finish ard 5..	1
our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.	0
"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."	1
Huh so early.. Then ü having dinner outside izzit?	1
Ok anyway no need to change with what you said	1
We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow	1
my ex-wife was not able to have kids. Do you want kids one day?	1
So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream	1
Tell them u have a headache and just want to use 1 hour of sick time.	1
I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den...	1
Pete can you please ring meive hardly gotany credit	1
Ya srsly better than yi tho	1
I'm in a meeting, call me later at	0
For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk	0
You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo	1
PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04	1
You still at grand prix?	1
I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...	1
I am great! How are you?	1
Gud mrng dear have a nice day	0
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!	1
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too	1
I'm going out to buy mum's present ar.	1
Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D	0
If u sending her home first it's ok lor. I'm not ready yet.	0
Speaking of does he have any cash yet?	1
Be happy there. I will come after noon	1
Meet after lunch la...	1
TaKe CaRE n gET WeLL sOOn	0
XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867	1
what I meant to say is cant wait to see u again getting bored of this bridgwater banter	1
Neva mind it's ok..	1
It's fine, imma get a drink or somethin. Want me to come find you?	1
22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222	1
Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me	1
I have many dependents	1
THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C	1
I called and said all to him:)then he have to choose this future.	0
Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...	1
He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.	1
For my family happiness..	1
I come n pick ü up... Come out immediately aft ur lesson...	1
Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.	1
"Dear we got  &lt;#&gt;  dollars hi hi"	1
Good words.... But words may leave u in dismay many times.	0
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED	1
sorry, no, have got few things to do. may be in pub later.	1
Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash	1
Haha good to hear, I'm officially paid and on the market for an 8th	1
How many licks does it take to get to the center of a tootsie pop?	1
Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.	1
New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693	0
Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.	1
Please dont say like that. Hi hi hi	1
Thank u!	1
Oh that was a forwarded message. I thought you send that to me	0
Got it. Seventeen pounds for seven hundred ml – hope ok.	1
Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.	1
Me n him so funny...	1
Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola	1
When ü login dat time... Dad fetching ü home now?	0
What will we do in the shower, baby?	1
I had askd u a question some hours before. Its answer	1
Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out	1
said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day!	1
Probably gonna swing by in a wee bit	1
Ya very nice. . .be ready on thursday	1
Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week	1
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"	1
Do you mind if I ask what happened? You dont have to say if it is uncomfortable.	1
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04	1
No prob. I will send to your email.	1
You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm	1
Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)	0
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?	1
Wait, do you know if wesleys in town? I bet she does hella drugs!	1
Fine i miss you very much.	1
Did u got that persons story	1
Tell them the drug dealer's getting impatient	1
Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng	1
You will be in the place of that man	1
It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com	1
88800 and 89034 are premium phone services call 08718711108	1
Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '	1
Then mum's repent how?	1
Sorry me going home first... Daddy come fetch ü later...	1
Leave it de:-). Start Prepare for next:-)..	1
"Yes baby! We can study all the positions of the kama sutra ;)"	1
En chikku nange bakra msg kalstiya..then had tea/coffee?	1
Carlos'll be here in a minute if you still need to buy	1
"This pay is  &lt;DECIMAL&gt;  lakhs:)"	1
Have a good evening! Ttyl	1
Did u receive my msg?	0
Ho ho - big belly laugh! See ya tomo	1
"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468"	1
Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16	1
Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.	1
"I've got  &lt;#&gt; , any way I could pick up?"	1
I dont knw pa, i just drink milk..	1
Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?	1
Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...	1
Cause I'm not freaky lol	0
Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.	1
What is this 'hex' place you talk of? Explain!	1
Ü log off 4 wat. It's sdryb8i	1
Is xy going 4 e lunch?	1
Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+	1
I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.	1
Have you finished work yet? :)	0
Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8	1
Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.	1
Thanks love. But am i doing torch or bold.	1
<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.	1
Was the farm open?	1
Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.	1
My sister in law, hope you are having a great month. Just saying hey. Abiola	0
Will purchase d stuff today and mail to you. Do you have a po box number?	1
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem	0
Good. Good job. I like entrepreneurs	1
Aight, you close by or still down around alex's place?	1
meet you in corporation st outside gap … you can see how my mind is working!	1
Mum ask ü to buy food home...	1
K..u also dont msg or reply to his msg..	1
How much r ü willing to pay?	1
Sorry, I'll call later	1
What is important is that you prevent dehydration by giving her enough fluids	1
Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!	1
True dear..i sat to pray evening and felt so.so i sms'd you in some time...	1
I don't think I can get away for a trek that long with family in town, sorry	1
So when do you wanna gym harri	1
Quite late lar... Ard 12 anyway i wun b drivin...	1
To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT	1
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs	1
"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence.."	1
It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke	1
08714712388 between 10am-7pm Cost 10p	1
Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.	1
He also knows about lunch menu only da. . I know	0
When i have stuff to sell i.ll tell you	1
+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50	1
Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748	1
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm	1
Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime	1
Oh is it? Send me the address	1
S'fine. Anytime. All the best with it.	1
That is wondar full flim.	1
Ya even those cookies have jelly on them	1
The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.	1
Got it! It looks scrumptious... daddy wants to eat you all night long!	1
Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...	1
Alright omw, gotta change my order to a half8th	1
Exactly. Anyways how far. Is jide her to study or just visiting	1
Dunno y u ask me.	1
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123	1
No he didn't. Spring is coming early yay!	1
Lol you won't feel bad when I use her money to take you out to a steak dinner =D	1
Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply	1
Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh	1
Then why no one talking to me	1
Thanks for looking out for me. I really appreciate.	1
Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg	1
Wish i were with you now!	1
Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.	1
Yes i will be there. Glad you made it.	1
Do well :)all will for little time. Thing of good times ahead:	1
Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.	0
Ok. There may be a free gym about.	1
Men like shorter ladies. Gaze up into his eyes.	1
Dunno he jus say go lido. Same time 930.	1
I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!	1
U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795	1
Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam	1
By monday next week. Give me the full gist	1
Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?	1
You have an important customer service announcement from PREMIER.	1
Dont gimme that lip caveboy	1
When did you get to the library	1
Realy sorry-i don't recognise this number and am now confused :) who r u please?!	1
So why didnt you holla?	1
Cant think of anyone with * spare room off * top of my head	1
Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!	1
U should have made an appointment	1
Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts	1
Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.	1
We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.	1
Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF	1
Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...	0
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance.."	0
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub	0
I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...	0
Sorry, I'll call later	1
I cant pick the phone right now. Pls send a message	0
Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.	1
Not getting anywhere with this damn job hunting over here!	0
Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan?	1
idc get over here, you are not weaseling your way out of this shit twice in a row	1
"I wil be there with in  &lt;#&gt;  minutes. Got any space"	1
Just sleeping..and surfing	1
Thanks for picking up the trash.	1
Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke	1
Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx	0
Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola	0
That means get the door	1
